"NUMBR,N,6,0","DIST,N,4,0","DATA,D","ASTRDAY,N,3,0","HR,N,2,0","MIN,N,2,0","V1,N,7,3","V2,N,7,3","V3,N,7,3","TAU1,N,8,4","TAU2,N,8,4"
17106,182,11/17/78,320,10,20,54.440,999.999,999.999,-10.9976,-28.4860
17107,193,11/17/78,320,10,21,43.947,999.999,38.720,-60.5463,-10.1780
17108,161,11/17/78,320,10,29,999.999,36.105,999.999,-53.7060,-12.0139
17109,201,11/17/78,320,10,35,45.240,999.999,44.672,-6.2727,-19.2830
17110,154,11/17/78,320,10,43,999.999,999.999,44.769,-66.9140,-37.4415
17111,245,11/17/78,320,10,54,26.021,999.999,999.999,-2.5574,-27.0316
17112,227,11/17/78,320,10,54,999.999,70.787,999.999,-63.8205,12.0701
17113,201,11/17/78,320,11,1,40.524,37.719,999.999,-2.3096,-23.4810
17114,131,11/17/78,320,11,1,50.206,56.514,999.999,-71.4520,-34.1203
17115,177,11/17/78,320,11,8,44.871,37.948,999.999,-11.3395,-23.2399
17116,160,11/17/78,320,11,17,47.321,52.901,50.972,-57.2123,-22.9270
17117,147,11/17/78,320,11,21,46.366,999.999,999.999,0.4436,-6.0793
17118,211,11/17/78,320,11,21,999.999,32.285,34.934,-21.5329,19.2282
