NUMBR	DIST	DATA	    ASTRDAY	HR	MIN	V1	V2	V3	  TAU1  	TAU2 
7152	154	11.29.72	333	14	21	37,074	36,405	999,999	-10,7205	-31,7957
7153	150	11.29.72	333	14	21	20,395	999,999	19,933	-47,0780	-5,7170
7154	112	11.29.72	333	14	22	24,654	25,778	27,353	-2,4558	-67,1464
7155	144	11.29.72	333	14	23	41,151	40,688	999,999	-7,0155	-33,3784
7156	144	11.29.72	333	14	26	33,642	33,250	36,365	0,3643	-43,1692
7157	150	11.29.72	333	14	27	38,941	35,901	37,333	-10,9764	-33,2742
7158	151	11.29.72	333	14	29	34,961	999,999	34,115	-11,5975	-33,5907
7159	190	11.29.72	333	14	30	29,250	999,999	38,080	5,1811	-35,4776
7160	176	11.29.72	333	14	34	28,408	30,689	25,761	2,4655	-41,8898
7161	260	11.29.72	333	14	37	33,560	999,999	34,354	10,3093	-24,6796
7162	156	11.29.72	333	14	37	999,999	41,989	999,999	8,6638	-41,0577
7163	260	11.29.72	333	14	39	39,415	999,999	37,603	7,2667	-22,8936
7164	169	11.29.72	333	14	41	26,065	30,724	29,418	3,8040	-46,8508
7165	230	11.29.72	333	14	45	34,609	36,871	40,210	3,7321	-31,4111
7166	199	11.29.72	333	14	49	32,919	33,991	35,627	4,6213	-30,9631
7167	149	11.29.72	333	14	51	37,134	35,778	35,711	-11,4352	-31,3088
7168	185	11.29.72	333	14	52	32,595	32,104	33,334	0,5788	-36,2858
7169	181	11.29.72	333	14	53	30,003	30,384	32,881	-7,0025	-30,7505
7170	137	11.29.72	333	14	57	36,989	38,410	36,980	-9,9252	-36,5194
7171	175	11.29.72	333	14	59	29,835	28,704	30,057	5,9030	-43,1670
7172	179	11.29.72	333	15	2	53,166	58,632	999,999	0,6573	-30,4841
7173	157	11.29.72	333	15	3	22,275	21,964	999,999	8,1800	-61,9172
7174	159	11.29.72	333	15	11	24,456	23,879	22,226	8,3384	-52,6224
7175	168	11.29.72	333	15	14	20,882	25,965	999,999	-33,4863	-44,7567
7176	156	11.29.72	333	15	21	28,767	30,902	999,999	7,6487	-45,6323
7177	134	11.29.72	333	15	23	27,961	28,073	25,923	11,0378	-50,1246
7178	134	11.29.72	333	15	24	34,385	32,619	30,604	-11,5575	-40,2255
7179	149	11.29.72	333	15	28	999,999	999,999	29,669	-18,9389	-37,1778
7180	147	11.29.72	333	15	28	29,708	28,488	28,439	6,1930	-51,0486
7181	158	11.29.72	333	15	29	33,184	39,375	35,088	0,4044	-39,1118
7182	155	11.29.72	333	15	33	999,999	30,794	999,999	7,0997	-51,7787
7183	161	11.29.72	333	15	37	27,328	28,201	30,249	1,8271	-47,3358
7184	168	11.29.72	333	15	40	999,999	24,764	27,359	-16,9912	-41,9168
7185	140	11.29.72	333	15	41	999,999	999,999	31,298	5,6648	-35,6986
7186	105	11.29.72	333	15	42	39,677	42,726	45,150	2,8120	-43,7466
7187	144	11.29.72	333	15	43	33,854	33,436	999,999	4,9722	-44,0236
7188	137	11.29.72	333	15	43	35,532	32,131	999,999	-5,6573	-43,6959
7189	153	11.29.72	333	15	44	36,468	34,245	999,999	5,0040	-31,4410
7190	196	11.29.72	333	15	59	25,159	23,378	24,470	3,4693	-48,0429
7191	162	11.29.72	333	16	1	18,619	999,999	999,999	-37,4395	-27,2249
7192	149	11.29.72	333	16	2	17,951	999,999	17,362	-38,8898	-16,7881
7193	104	11.29.72	333	16	5	29,485	32,518	30,862	-15,7340	-59,0433
7194	156	11.29.72	333	16	11	27,181	999,999	27,258	-10,4462	-43,2391
7195	238	11.29.72	333	16	12	35,427	35,375	36,747	12,3133	-28,8614
7196	138	11.29.72	333	16	12	19,052	20,068	19,622	-39,0620	-46,6487
7197	178	11.29.72	333	16	36	999,999	32,697	34,880	15,7250	-24,1718
7198	201	11.29.72	333	16	41	999,999	999,999	22,570	2,1651	-37,7450
7199	144	11.29.72	333	16	44	24,536	23,758	999,999	2,0530	-56,0335
7200	163	11.29.72	333	16	45	22,667	999,999	22,568	11,3762	-51,3075
7201	196	11.29.72	333	17	9	41,126	42,194	41,981	8,5622	-30,1726
7202	193	11.29.72	333	14	13	27,938	999,999	27,311	6,0810	-40,6128
7203	386	11.29.72	333	17	22	24,252	30,479	26,140	11,8776	-22,9460
7204	204	11.29.72	333	17	22	21,199	20,393	999,999	-41,2936	-54,7470
7205	154	11.29.72	333	17	31	26,097	27,686	999,999	15,3710	-49,1297
7206	155	11.29.72	333	17	33	28,429	28,685	999,999	2,1114	-49,1735
7207	161	11.29.72	333	17	36	23,350	999,999	23,377	9,2371	-50,3049
7208	143	11.29.72	333	17	42	22,245	999,999	26,115	7,4400	-61,3775
7209	164	11.29.72	333	17	53	27,374	26,819	28,046	3,1938	-50,2146
7210	145	11.29.72	333	17	57	29,333	30,912	29,272	6,9962	-47,3659
7211	158	11.29.72	333	18	1	29,128	31,172	30,493	9,8635	-45,1175
7212	146	11.29.72	333	18	28	28,842	26,637	999,999	7,2977	-52,7290
7213	143	11.29.72	333	19	8	30,025	29,135	999,999	9,2701	-50,0765
7214	348	11.29.72	333	19	21	999,999	999,999	61,553	-50,7801	-29,9772
7215	143	11.29.72	333	19	26	22,293	23,170	21,517	6,2298	-60,6827
7216	533	11.29.72	333	19	58	29,407	28,608	999,999	19,0415	-26,6297
7217	184	11.29.72	333	20	11	24,573	25,116	999,999	10,3310	-53,3856
7218	110	11.29.72	333	21	24	22,574	999,999	999,999	-33,1974	-30,5824
7219	153	11.29.72	333	22	2	25,225	27,377	999,999	13,1651	-56,9060
7220	215	11.29.72	333	22	22	24,057	999,999	999,999	8,2459	-46,6804
7221	191	11.29.72	333	22	40	36,450	38,805	33,301	20,3623	-26,0709
7222	159	11.30.72	334	1	5	18,876	999,999	20,694	-50,9731	-20,9982
7223	136	11.30.72	334	1	16	19,081	21,198	20,571	-50,1620	-8,3964
7224	280	11.30.72	334	1	16	20,363	21,180	999,999	20,4640	-40,7221
7225	174	11.30.72	334	1	23	16,276	15,904	18,480	-27,6065	-56,1495
7226	466	11.30.72	334	1	31	21,902	22,836	22,503	-9,8215	-10,4496
7227	212	11.30.72	334	1	37	20,075	20,285	19,790	-19,2213	-37,3795
7228	271	11.30.72	334	1	41	20,109	18,317	18,213	-23,6460	-27,9486
7229	209	11.30.72	334	1	49	23,974	24,313	25,212	-28,8899	-7,0155
7230	137	11.30.72	334	1	50	17,426	999,999	999,999	-49,1106	0,1274
7231	213	11.30.72	334	1	52	24,156	23,175	24,497	-28,8559	-9,0586
7232	347	11.30.72	334	1	54	61,751	63,293	68,541	-9,6635	-10,1368
7233	169	11.30.72	334	1	55	25,132	22,890	25,191	-21,6566	-2,6704
7234	256	11.30.72	334	1	55	20,333	23,435	20,734	-37,9148	3,6229
7235	275	11.30.72	334	2	1	25,294	24,821	999,999	-12,4475	-17,2678
7236	649	11.30.72	334	2	2	999,999	84,408	84,498	-9,9968	-0,3152
7237	148	11.30.72	334	2	4	19,775	20,985	20,526	-42,3415	-20,4958
7238	136	11.30.72	334	2	5	17,873	19,170	999,999	-41,8972	-54,3040
7239	242	11.30.72	334	2	8	22,792	22,610	23,016	-17,5752	-20,7956
7240	512	11.30.72	334	2	11	29,975	33,819	33,180	-17,1169	2,4145
7241	269	11.30.72	334	2	14	22,466	22,631	23,714	-17,7729	-11,4693
7242	238	11.30.72	334	2	24	24,301	28,222	25,242	-28,1153	-11,4317
7243	182	11.30.72	334	2	29	20,285	19,938	999,999	-27,8639	-31,9803
7244	213	11.30.72	334	2	34	999,999	999,999	14,470	-38,4141	-22,5917
7245	173	11.30.72	334	2	35	20,024	999,999	22,931	-24,8497	-21,5340
7246	204	11.30.72	334	2	37	24,231	26,488	24,869	-23,8395	-23,4463
7247	406	11.30.72	334	2	42	39,754	42,152	43,033	-12,0208	1,1358
7248	388	11.30.72	334	2	42	29,442	30,807	31,260	-10,5841	-7,6593
7249	204	11.30.72	334	2	44	24,613	23,433	23,715	-32,1052	-2,3486
7250	243	11.30.72	334	2	44	25,665	28,301	25,278	-24,0475	-5,7438
7251	284	11.30.72	334	2	49	30,232	999,999	30,762	-14,4711	-8,9243
7252	231	11.30.72	334	2	49	28,549	999,999	26,870	-21,6242	-20,9878
7253	180	11.30.72	334	2	50	26,308	25,925	999,999	-34,1704	-5,4783
7254	243	11.30.72	334	2	50	21,861	999,999	20,734	-15,5979	-22,6307
7255	376	11.30.72	334	2	51	31,200	29,926	29,234	-10,3352	-6,8532
7256	131	11.30.72	334	2	56	27,911	22,862	999,999	56,7035	-1,9462
7257	214	11.30.72	334	2	59	22,138	22,815	22,710	-33,2309	-4,4840
7258	142	11.30.72	334	3	1	29,182	29,349	28,397	-32,9662	11,0177
7259	224	11.30.72	334	3	5	999,999	27,648	999,999	-27,0607	-0,1597
7260	196	11.30.72	334	3	5	29,022	29,120	27,960	-20,7701	-18,0144
7261	230	11.30.72	334	3	5	32,040	35,617	32,015	-24,0632	-1,0219
7262	265	11.30.72	334	3	6	20,991	999,999	20,430	-64,4945	-4,9575
7263	286	11.30.72	334	3	10	34,524	31,096	999,999	-14,1890	-5,7911
7264	154	11.30.72	334	3	14	20,463	18,941	19,481	-38,7045	-30,2572
7265	157	11.30.72	334	3	15	22,716	23,246	23,191	-27,2633	-29,3557
7266	221	11.30.72	334	3	18	32,705	32,045	31,429	-11,5793	-9,9443
7267	161	11.30.72	334	3	19	26,911	28,235	28,942	-26,2279	-20,5879
7268	210	11.30.72	334	3	20	34,584	30,037	34,532	-19,3157	-12,6405
7269	218	11.30.72	334	3	29	34,983	30,420	30,833	-13,2484	-13,2715
7270	170	11.30.72	334	3	31	26,468	25,934	27,375	-18,8567	-32,3710
7271	201	11.30.72	334	3	31	32,092	32,353	32,269	-16,8962	-17,3283
7272	151	11.30.72	334	3	32	22,689	21,410	20,605	-26,1554	-43,1153
7273	181	11.30.72	334	3	32	999,999	20,364	20,315	-32,2868	-22,2775
7274	216	11.30.72	334	3	33	43,762	35,912	40,500	-14,1031	-8,0237
7275	183	11.30.72	334	3	36	27,513	28,416	999,999	-17,8615	-28,0163
7276	193	11.30.72	334	3	38	25,545	999,999	26,100	-28,4664	-12,8617
7277	135	11.30.72	334	3	39	39,835	34,471	36,325	-19,3873	-5,2917
7278	135	11.30.72	334	3	40	999,999	16,540	999,999	-42,5496	-40,5600
7279	233	11.30.72	334	3	44	32,002	33,504	32,550	-18,4255	-11,8339
7280	291	11.30.72	334	3	45	34,331	32,837	34,474	-9,6923	-9,4546
7281	207	11.30.72	334	3	45	40,089	39,050	44,224	-15,5360	-11,1356
7282	164	11.30.72	334	3	46	19,045	999,999	999,999	-31,2856	-23,0572
7283	198	11.30.72	334	3	49	41,329	48,284	38,481	-15,7246	-10,7805
7284	129	11.30.72	334	3	51	23,290	22,880	23,798	-27,5101	-50,6368
7285	274	11.30.72	334	3	53	25,857	22,201	999,999	-37,6244	17,6512
7286	347	11.30.72	334	3	53	65,286	55,696	67,283	-19,1769	0,8875
7287	157	11.30.72	334	3	54	25,340	25,810	22,772	-23,5850	-28,5197
7288	183	11.30.72	334	4	6	41,893	38,194	41,541	-14,4692	-12,6504
7289	268	11.30.72	334	4	6	34,057	37,340	36,542	-20,2175	-0,6708
7290	190	11.30.72	334	4	7	999,999	42,054	41,382	-24,8797	6,9672
7291	260	11.30.72	334	4	10	999,999	999,999	32,833	-10,2894	-15,1579
7292	210	11.30.72	334	4	11	27,190	27,593	29,568	-10,8921	-29,1615
7293	131	11.30.72	334	4	14	27,838	32,484	31,808	-23,6573	-36,0699
7294	148	11.30.72	334	4	16	31,901	40,057	999,999	-24,6214	-7,2253
7295	147	11.30.72	334	4	18	36,853	35,696	34,759	-24,8606	5,5864
7296	225	11.30.72	334	4	18	33,875	30,621	32,999	-10,0301	-13,0748
7297	155	11.30.72	334	4	19	32,087	30,073	30,956	-21,0257	-22,9632
7298	166	11.30.72	334	4	19	33,048	34,305	999,999	-16,6866	-26,6365
7299	151	11.30.72	334	4	20	29,682	30,835	29,501	-26,2041	-19,9054
7300	139	11.30.72	334	4	21	27,255	29,389	27,907	-32,0031	-14,8746
7301	163	11.30.72	334	4	21	42,253	39,703	999,999	-16,4261	-17,6930
7302	230	11.30.72	334	4	22	36,963	999,999	999,999	-10,4195	-11,3138
7303	143	11.30.72	334	4	25	27,853	30,185	29,251	-20,8965	-31,4987
7304	220	11.30.72	334	4	28	999,999	33,517	999,999	-10,8599	-13,4447
7305	181	11.30.72	334	4	33	20,668	20,768	21,015	-3,2272	-50,6344
7306	286	11.30.72	334	4	36	25,341	25,638	999,999	-1,4749	-28,3075
7307	159	11.30.72	334	4	36	999,999	24,799	24,369	-22,5127	-30,7221
7308	156	11.30.72	334	4	39	32,776	32,728	999,999	-26,3471	-1,7187
7309	171	11.30.72	334	4	42	21,036	21,418	20,887	-20,0616	-38,6800
7310	146	11.30.72	334	4	42	40,773	36,048	999,999	-15,9404	-21,8539
7311	110	11.30.72	334	4	44	29,448	26,421	24,880	-26,3862	-43,1875
7312	130	11.30.72	334	4	44	25,252	22,269	24,023	-18,2084	-55,8949
7313	122	11.30.72	334	4	44	22,273	21,982	23,403	-38,2981	-31,9101
7314	162	11.30.72	334	4	45	32,826	30,533	30,800	-28,5545	1,8944
7315	128	11.30.72	334	4	46	29,226	28,838	30,129	-29,0403	-28,0345
7316	149	11.30.72	334	4	46	33,569	33,303	33,342	-18,9885	-26,2122
7317	161	11.30.72	334	4	48	38,897	37,855	36,067	-16,8540	-18,8918
7318	237	11.30.72	334	4	49	36,778	38,611	41,357	-11,6690	-14,3624
7319	153	11.30.72	334	4	51	34,272	33,862	36,221	-16,4617	-21,6200
7320	228	11.30.72	334	4	51	23,143	19,423	20,081	-30,7125	-13,0076
7321	163	11.30.72	334	4	53	26,809	27,840	31,029	-21,8056	-48,3120
7322	142	11.30.72	334	4	55	41,532	40,919	40,943	-15,9949	-23,3259
7323	212	11.30.72	334	5	2	26,457	25,270	25,669	-16,6565	-20,0329
7324	274	11.30.72	334	5	4	30,537	29,426	999,999	1,7056	-25,9840
7325	133	11.30.72	334	4	7	34,450	39,249	44,344	-17,1283	-27,0120
7326	112	11.30.72	334	5	7	27,415	29,189	28,919	-27,4021	-50,2886
7327	179	11.30.72	334	5	7	26,511	29,664	27,918	-12,5857	-31,4078
7328	110	11.30.72	334	5	9	28,444	27,705	27,356	-26,7246	-46,6762
7329	264	11.30.72	334	5	18	53,780	999,999	999,999	-15,8376	5,9833
7330	180	11.30.72	334	5	24	37,442	39,467	39,924	-11,9837	-21,9511
7331	122	11.30.72	334	5	35	37,882	999,999	999,999	-15,8300	-31,7717
7332	331	11.30.72	334	5	38	41,352	43,620	42,646	-3,7572	-12,9659
7333	168	11.30.72	334	5	40	35,074	32,160	30,671	-16,5471	-20,8581
7334	123	11.30.72	334	5	41	29,805	33,493	32,652	-16,7720	-43,4968
7335	156	11.30.72	334	5	41	22,517	25,422	20,968	-18,7653	-39,6172
7336	203	11.30.72	334	5	42	52,410	999,999	52,793	-16,0605	4,5995
7337	131	11.30.72	334	5	44	18,647	999,999	999,999	-26,1201	-63,9721
7338	265	11.30.72	334	5	44	40,419	999,999	41,345	-35,8414	-1,6579
7339	110	11.30.72	334	5	45	31,958	31,305	29,331	-18,9915	-49,0278
7340	190	11.30.72	334	5	46	17,974	18,751	17,407	-35,5634	-25,5800
7341	213	11.30.72	334	5	47	31,529	32,101	30,931	-0,3355	-31,7188
7342	229	11.30.72	334	5	48	51,468	999,999	50,692	-23,2731	-1,6132
7343	177	11.30.72	334	5	48	51,488	999,999	51,532	-15,4113	-10,1083
7344	155	11.30.72	334	5	49	34,684	34,510	34,248	-11,6205	-34,9704
7345	146	11.30.72	334	5	50	32,667	31,029	33,239	-12,3803	-39,6109
7346	161	11.30.72	334	5	51	34,740	36,161	32,821	-11,6417	-32,8194
7347	172	11.30.72	334	5	54	29,686	31,943	30,746	-12,3924	-44,5218
7348	114	11.30.72	334	5	54	26,981	26,728	26,855	-10,6340	-59,1940
7349	101	11.30.72	334	5	55	999,999	999,999	19,810	-30,9079	-9,3523
7350	177	11.30.72	334	6	12	36,576	35,763	37,600	-9,2430	-29,0215
7351	239	11.30.72	334	6	15	59,128	999,999	999,999	-12,7115	-3,7688
7352	164	11.30.72	334	6	15	24,932	23,280	25,630	-4,3950	-48,5853
7353	183	11.30.72	334	6	16	31,996	30,731	32,467	1,6144	-36,3855
7354	146	11.30.72	334	6	18	25,397	25,093	999,999	-11,8269	-43,7747
7355	128	11.30.72	334	6	20	999,999	34,723	34,536	-14,0183	-46,5026
7356	189	11.30.72	334	6	23	23,341	24,556	25,505	-12,7448	-38,7709
7357	536	11.30.72	334	6	26	999,999	999,999	65,931	-10,1735	5,2513
7358	161	11.30.72	334	6	27	36,358	34,904	39,110	-4,9065	-35,9462
7359	142	11.30.72	334	6	30	20,488	19,500	21,532	-20,2279	-49,5770
7360	144	11.30.72	334	6	31	999,999	43,088	999,999	-15,6151	-39,8263
7361	406	11.30.72	334	6	43	55,086	61,777	54,645	-8,9676	-1,3329
7362	203	11.30.72	334	6	49	26,772	26,237	26,132	1,6736	-39,2459
7363	117	11.30.72	334	6	52	33,590	999,999	999,999	-26,7569	-6,8360
7364	142	11.30.72	334	6	58	25,399	25,150	21,703	-13,1402	-49,0183
7365	381	11.30.72	334	7	2	999,999	42,618	999,999	-2,5203	-9,6067
7366	204	11.30.72	334	7	5	999,999	48,103	49,045	-11,1625	-15,1826
7367	136	11.30.72	334	7	9	30,790	31,437	29,872	-10,4306	-46,6968
7368	170	11.30.72	334	7	11	999,999	24,581	999,999	-11,8050	-51,7284
7369	145	11.30.72	334	7	12	65,474	999,999	999,999	-14,2531	-7,3759
7370	159	11.30.72	334	7	16	27,102	27,986	26,300	-16,8620	-42,9700
7371	390	11.30.72	334	7	16	58,135	999,999	52,083	-5,4961	-3,9863
7372	174	11.30.72	334	7	17	49,582	48,756	51,128	-11,9808	-15,7127
7373	154	11.30.72	334	7	19	24,352	24,141	25,735	-25,8356	-64,2039
7374	483	11.30.72	334	7	19	999,999	55,988	999,999	-11,3297	1,4300
7375	178	11.30.72	334	7	21	53,802	45,781	47,934	-16,7459	-4,6731
7376	163	11.30.72	334	7	22	49,973	56,091	999,999	-15,6219	-9,6893
7377	163	11.30.72	334	7	27	47,019	47,090	48,919	-18,1056	-0,5206
7378	166	11.30.72	334	7	29	49,915	60,207	999,999	-12,8846	-16,9818
7379	146	11.30.72	334	7	30	48,759	53,050	999,999	-11,5263	-20,4620
7380	175	11.30.72	334	7	31	55,826	999,999	61,666	-14,0351	-3,7505
7381	164	11.30.72	334	7	32	56,155	56,225	999,999	-12,1490	-15,5912
7382	480	11.30.72	334	7	33	48,254	50,000	46,933	-1,8759	-6,1376
7383	341	11.30.72	334	7	33	54,152	999,999	61,750	-10,9480	-2,7444
7384	157	11.30.72	334	7	34	54,967	50,654	48,271	-16,8332	-3,3869
7385	388	11.30.72	334	7	35	54,900	61,210	60,626	-10,5840	-0,4394
7386	234	11.30.72	334	7	42	61,716	67,146	60,728	-11,4082	-3,5086
7387	238	11.30.72	334	7	43	40,352	37,414	999,999	-11,7066	-9,3004
7388	161	11.30.72	334	7	45	999,999	47,631	47,597	-12,5476	-18,7798
7389	178	11.30.72	334	7	46	58,541	58,576	999,999	-7,5073	-19,0529
7390	148	11.30.72	334	7	47	53,321	47,571	47,122	-15,5045	-12,9400
7391	186	11.30.72	334	7	47	46,676	51,209	999,999	-12,8356	-13,7337
7392	158	11.30.72	334	7	47	999,999	999,999	30,585	-1,0434	-1,2995
7393	180	11.30.72	334	7	49	37,850	36,906	38,234	4,3098	-34,6215
7394	194	11.30.72	334	7	50	46,084	53,345	45,681	-12,4912	-14,5459
7395	236	11.30.72	334	7	50	55,236	57,682	61,273	-9,4670	-7,9912
7396	207	11.30.72	334	7	50	999,999	63,154	999,999	-13,2315	1,7836
7397	404	11.30.72	334	7	51	52,607	52,487	53,684	-15,1847	6,7509
7398	174	11.30.72	334	7	53	57,815	61,524	55,675	-9,8572	-0,1262
7399	135	11.30.72	334	7	55	999,999	39,486	999,999	-18,7168	-8,7873
7400	193	11.30.72	334	7	55	999,999	45,858	53,875	-8,6322	-19,6051
7401	180	11.30.72	334	7	59	27,852	29,165	29,550	-8,8312	-58,9604
7402	148	11.30.72	334	8	1	999,999	999,999	45,695	-20,0342	0,0472
7403	275	11.30.72	334	8	1	54,411	52,891	52,484	-12,3315	-5,6473
7404	232	11.30.72	334	8	2	56,962	999,999	999,999	-8,5728	-10,0416
7405	166	11.30.72	334	8	2	49,364	56,656	50,000	-13,4094	-15,6560
7406	196	11.30.72	334	8	3	25,651	25,686	23,809	-3,7387	-35,7488
7407	147	11.30.72	334	8	3	999,999	999,999	53,220	-16,5125	-14,1057
7408	146	11.30.72	334	8	3	46,229	999,999	53,003	-17,6989	-5,6185
7409	163	11.30.72	334	8	4	56,240	999,999	51,414	-12,6341	-8,7863
7410	179	11.30.72	334	8	4	53,978	50,211	53,113	-14,9705	-3,5801
7411	193	11.30.72	334	8	4	999,999	51,517	999,999	-10,8127	-9,8289
7412	146	11.30.72	334	8	4	999,999	53,118	53,066	-16,7226	-7,6729
7413	184	11.30.72	334	8	5	59,476	999,999	999,999	-11,3383	-12,0494
7414	400	11.30.72	334	8	5	58,835	58,607	69,373	-8,8713	-1,0829
7415	183	11.30.72	334	8	7	44,431	38,431	45,619	-21,0585	-2,9691
7416	134	11.30.72	334	8	7	50,766	999,999	999,999	-18,7804	-8,8446
7417	149	11.30.72	334	8	8	35,825	35,292	36,975	-22,3650	-18,6619
7418	265	11.30.72	334	8	12	999,999	65,719	999,999	-8,7767	-8,8915
7419	181	11.30.72	334	8	12	59,019	999,999	73,145	-11,8740	-8,7698
7420	173	11.30.72	334	8	14	61,332	60,561	60,566	-10,5898	-12,6954
7421	331	11.30.72	334	8	15	33,887	34,420	38,039	-10,6749	-4,2798
7422	157	11.30.72	334	8	15	58,363	54,980	54,950	-13,7160	-7,7454
7423	149	11.30.72	334	8	16	53,521	56,160	53,625	-8,4701	-20,0371
7424	151	11.30.72	334	8	16	31,344	29,682	33,023	-28,4152	3,3725
7425	164	11.30.72	334	8	19	42,308	40,974	42,469	-12,7357	-24,9645
7426	136	11.30.72	334	8	19	999,999	37,023	999,999	-18,3470	-18,7239
7427	166	11.30.72	334	8	21	42,223	42,328	41,219	-16,3808	-15,9070
7428	131	11.30.72	334	8	29	62,095	999,999	999,999	-11,6801	-19,6868
7429	227	11.30.72	334	8	31	999,999	49,430	999,999	-10,9473	-13,1331
7430	154	11.30.72	334	8	32	43,389	47,540	999,999	-6,3934	-29,8129
7431	223	11.30.72	334	8	35	49,417	54,969	57,865	-8,9440	-13,3231
7432	196	11.30.72	334	8	35	32,114	32,667	29,514	7,2764	-34,7812
7433	262	11.30.72	334	8	35	999,999	64,368	999,999	-11,2676	-1,0387
7434	291	11.30.72	334	8	36	50,672	54,603	54,925	-10,3359	-9,2899
7435	213	11.30.72	334	8	8	67,974	60,409	63,223	-8,9777	-6,2543
7436	176	11.30.72	334	8	39	58,246	58,303	999,999	-10,4148	-18,0700
7437	127	11.30.72	334	8	40	49,437	999,999	999,999	-17,1246	-11,5846
7438	171	11.30.72	334	8	41	23,504	22,842	23,620	-11,8077	-42,0210
7439	199	11.30.72	334	8	41	999,999	999,999	49,350	-13,0270	-4,1321
7440	239	11.30.72	334	8	43	999,999	999,999	48,130	-9,8830	-10,1323
7441	194	11.30.72	334	8	44	999,999	53,327	999,999	-12,8744	-11,7319
7442	198	11.30.72	334	8	46	52,102	52,041	54,515	-10,0687	-13,5681
7443	245	11.30.72	334	8	48	28,579	27,985	28,306	0,6887	-24,7328
7444	233	11.30.72	334	8	49	50,135	48,642	53,200	-8,8170	-9,6515
7445	130	11.30.72	334	8	50	999,999	999,999	44,283	-21,2327	-18,4076
7446	178	11.30.72	334	8	51	51,870	51,108	999,999	-10,9675	-14,7700
7447	203	11.30.72	334	8	51	999,999	54,540	999,999	-10,5069	-10,5288
7448	211	11.30.72	334	8	53	58,593	67,750	63,718	-9,4141	-6,9993
7449	226	11.30.72	334	8	54	51,538	65,978	58,223	-11,3645	-10,5324
7450	146	11.30.72	334	8	56	52,960	48,790	46,812	-12,7800	-15,3050
7451	140	11.30.72	334	9	0	46,989	999,999	46,899	-16,9356	-15,3224
7452	199	11.30.72	334	9	2	54,612	999,999	54,028	-14,8424	-6,4456
7453	140	11.30.72	334	9	3	51,902	51,984	64,311	-15,9802	-7,7930
7454	195	11.30.72	334	9	4	54,025	999,999	54,100	-7,9660	-16,7009
7455	170	11.30.72	334	9	5	999,999	999,999	52,745	-5,5557	-3,5797
7456	224	11.30.72	334	9	8	54,507	53,809	50,487	-3,5684	-14,3834
7457	131	11.30.72	334	9	8	53,121	47,162	53,202	-8,1937	-27,0770
7458	181	11.30.72	334	9	8	50,600	53,375	50,998	-11,2600	-13,3028
7459	151	11.30.72	334	9	9	50,916	53,907	57,368	-10,4282	-21,4449
7460	396	11.30.72	334	9	9	999,999	28,123	27,801	-11,8073	-6,0115
7461	171	11.30.72	334	9	10	23,532	25,684	999,999	0,9151	-71,1030
7462	146	11.30.72	334	9	11	48,803	53,050	999,999	-17,1547	-11,3141
7463	160	11.30.72	334	9	29	58,128	999,999	50,970	-11,6198	-17,4465
7464	176	11.30.72	334	9	29	51,319	53,557	51,407	-11,1652	-18,8454
7465	214	11.30.72	334	9	30	49,675	49,338	999,999	-8,3016	-14,8191
7466	270	11.30.72	334	9	31	52,957	51,131	999,999	-12,9694	-3,4274
7467	292	11.30.72	334	9	31	53,729	53,773	60,336	-21,2312	-4,7809
7468	204	11.30.72	334	9	31	52,496	999,999	49,888	-3,7728	-22,1435
7469	198	11.30.72	334	9	35	61,674	999,999	999,999	-7,1951	-16,5806
7470	169	11.30.72	334	9	36	57,063	57,131	57,114	-11,9987	-10,0588
7471	174	11.30.72	334	9	36	36,286	35,962	33,241	6,0266	-37,7414
7472	177	11.30.72	334	9	37	50,923	58,429	53,589	-11,7683	-13,5189
7473	213	11.30.72	334	9	38	49,243	47,935	46,357	-8,0343	-16,1901
7474	189	11.30.72	334	9	38	50,545	999,999	999,999	-12,3916	-14,9282
7475	204	11.30.72	334	9	38	46,036	55,331	52,617	-9,3804	-17,4902
7476	164	11.30.72	334	9	41	58,864	999,999	51,611	-9,9532	-15,6981
7477	177	11.30.72	334	9	42	46,574	49,701	51,556	-10,4450	-17,6703
7478	175	11.30.72	334	9	43	57,981	52,495	999,999	-8,8428	-16,1553
7479	153	11.30.72	334	9	44	56,865	57,933	999,999	-9,6821	-15,7123
7480	171	11.30.72	334	9	44	50,601	54,496	44,885	-9,2595	-17,5654
7481	183	11.30.72	334	9	45	999,999	999,999	59,344	-15,0579	-5,9859
7482	151	11.30.72	334	9	47	57,519	999,999	999,999	-9,0412	-18,6307
7483	275	11.30.72	334	9	48	999,999	37,984	999,999	0,3950	-21,1397
7484	189	11.30.72	334	9	48	999,999	53,222	999,999	-8,8432	-19,4094
7485	362	11.30.72	334	9	48	55,820	52,340	64,737	-11,5385	1,1668
7486	186	11.30.72	334	9	50	52,781	999,999	999,999	-8,0797	-30,9907
7487	166	11.30.72	334	9	51	999,999	56,517	999,999	-9,1905	-19,9506
7488	384	11.30.72	334	9	52	30,183	30,520	30,646	-11,7496	-10,5312
7489	185	11.30.72	334	9	52	36,080	999,999	30,093	7,3232	-38,4871
7490	190	11.30.72	334	9	53	45,606	42,829	44,085	-8,4995	-22,4633
7491	139	11.30.72	334	9	54	63,951	64,051	64,017	-14,8938	-9,7804
7492	181	11.30.72	334	10	0	62,525	999,999	999,999	1,2208	-8,9096
